date,t,p,humidity,precipitation,wind_dir,v_avg,v_max,cloudcover,visibility,weather_code
2015-01-14 09:00:00,5.5,1026.0,78,0.0,207,11.8,16.2,29,,1
2015-01-14 10:00:00,6.2,1025.9,77,0.0,207,10.9,18.4,36,,1
2015-01-14 11:00:00,6.8,1025.4,76,0.0,206,10.0,18.4,11,,0
2015-01-14 12:00:00,7.2,1024.9,77,0.0,209,9.0,17.3,13,,0
2015-01-14 13:00:00,7.3,1024.6,78,0.0,229,7.7,16.9,5,,0
2015-01-14 14:00:00,7.2,1023.9,80,0.0,236,5.2,15.5,28,,1
2015-01-14 15:00:00,7.0,1023.7,83,0.0,217,1.8,12.6,38,,1
2015-01-14 16:00:00,6.5,1023.4,87,0.0,114,3.5,11.9,18,,0
2015-01-14 17:00:00,6.0,1022.9,87,0.0,95,8.3,11.2,13,,0
2015-01-14 18:00:00,5.7,1022.8,88,0.0,90,10.1,14.8,6,,0
2015-01-14 19:00:00,5.6,1022.6,86,0.0,86,11.2,16.6,1,,0
2015-01-14 20:00:00,5.4,1022.5,86,0.0,87,11.9,18.0,5,,0
2015-01-14 21:00:00,5.1,1021.9,85,0.0,87,11.9,18.7,11,,0
2015-01-14 22:00:00,4.9,1021.5,85,0.0,83,12.0,18.0,13,,0
2015-01-14 23:00:00,4.6,1020.9,85,0.0,79,11.7,17.6,17,,0
2015-01-15 00:00:00,4.4,1020.5,85,0.0,76,11.5,17.3,15,,0
2015-01-15 01:00:00,4.1,1020.0,85,0.0,68,11.3,16.9,12,,0
2015-01-15 02:00:00,4.0,1019.3,85,0.0,62,11.4,16.9,2,,0
2015-01-15 03:00:00,3.9,1018.9,86,0.0,62,11.4,17.6,0,,0
2015-01-15 04:00:00,3.8,1018.5,86,0.0,61,10.3,16.9,0,,0
2015-01-15 05:00:00,3.6,1018.1,88,0.0,56,9.6,14.8,0,,0
2015-01-15 06:00:00,3.3,1017.6,89,0.0,53,9.5,13.0,0,,0
2015-01-15 07:00:00,2.9,1017.9,91,0.0,48,8.7,13.3,2,,0
2015-01-15 08:00:00,2.2,1017.6,92,0.0,49,8.2,13.0,14,,0
2015-01-15 09:00:00,1.9,1017.7,93,0.0,45,6.1,11.2,64,,2
2015-01-15 10:00:00,3.9,1017.4,88,0.0,57,6.0,13.0,56,,2
2015-01-15 11:00:00,4.6,1017.1,85,0.0,72,4.6,12.6,31,,1
2015-01-15 12:00:00,4.9,1016.8,84,0.0,53,1.8,11.5,1,,0
2015-01-15 13:00:00,5.2,1016.5,84,0.0,315,1.5,9.7,8,,0
2015-01-15 14:00:00,5.5,1016.5,83,0.0,300,5.0,13.0,20,,1
2015-01-15 15:00:00,5.5,1016.4,84,0.0,311,6.6,14.4,38,,1
2015-01-15 16:00:00,5.2,1016.6,85,0.0,329,7.6,15.1,36,,1
2015-01-15 17:00:00,4.5,1016.7,87,0.0,339,8.1,16.6,65,,2
2015-01-15 18:00:00,3.7,1017.3,89,0.0,344,10.5,16.9,70,,2
2015-01-15 19:00:00,2.9,1017.6,92,0.0,345,11.2,17.6,77,,2
2015-01-15 20:00:00,2.3,1018.2,94,0.0,347,11.4,18.7,77,,2
2015-01-15 21:00:00,1.7,1018.4,95,0.0,349,11.7,19.1,80,,3
2015-01-15 22:00:00,1.5,1018.4,97,0.0,351,11.3,19.1,99,,3
2015-01-15 23:00:00,1.1,1018.6,98,0.0,351,10.9,18.7,100,,3
2015-01-16 00:00:00,0.9,1019.0,98,0.0,353,11.3,17.6,100,,3
2015-01-16 01:00:00,0.8,1019.7,97,0.0,352,12.4,20.2,100,,3
2015-01-16 02:00:00,0.7,1019.8,98,0.0,356,14.4,23.8,100,,3
2015-01-16 03:00:00,0.8,1020.3,97,0.0,360,15.1,25.6,100,,3
2015-01-16 04:00:00,1.1,1020.5,95,0.0,7,14.5,25.6,99,,3
2015-01-16 05:00:00,1.5,1020.8,94,0.0,14,14.5,24.5,82,,3
2015-01-16 06:00:00,1.7,1021.0,92,0.0,18,15.5,24.1,77,,2
2015-01-16 07:00:00,1.9,1021.8,89,0.0,19,17.5,24.5,72,,2
2015-01-16 08:00:00,1.9,1022.1,86,0.0,24,18.5,25.6,73,,2
2015-01-16 09:00:00,2.0,1023.2,82,0.0,26,19.2,26.3,73,,2
2015-01-16 10:00:00,2.4,1023.9,79,0.0,30,18.2,28.8,68,,2
2015-01-16 11:00:00,2.6,1024.5,78,0.0,38,16.4,28.4,64,,2
2015-01-16 12:00:00,2.8,1024.6,77,0.0,45,14.3,26.3,81,,3
2015-01-16 13:00:00,2.9,1024.5,76,0.0,49,12.5,24.1,80,,3
2015-01-16 14:00:00,2.9,1024.8,76,0.0,40,11.8,21.6,75,,2
2015-01-16 15:00:00,2.9,1025.2,77,0.0,32,11.5,20.5,68,,2
2015-01-16 16:00:00,2.8,1025.6,78,0.0,33,11.2,19.4,73,,2
2015-01-16 17:00:00,2.7,1026.1,79,0.0,35,11.4,18.7,83,,3
2015-01-16 18:00:00,2.5,1026.6,81,0.0,38,11.8,17.6,80,,3
2015-01-16 19:00:00,2.4,1027.1,83,0.0,43,11.7,16.6,87,,3
2015-01-16 20:00:00,2.3,1027.6,84,0.0,40,11.2,16.2,94,,3
2015-01-16 21:00:00,2.4,1028.0,84,0.0,42,10.2,15.5,91,,3
2015-01-16 22:00:00,2.3,1028.2,82,0.0,42,9.7,15.8,87,,3
2015-01-16 23:00:00,2.3,1028.3,79,0.0,45,9.7,15.1,94,,3
2015-01-17 00:00:00,2.2,1028.8,76,0.0,49,10.0,15.8,91,,3
2015-01-17 01:00:00,2.0,1028.8,74,0.0,55,7.5,15.8,93,,3
2015-01-17 02:00:00,1.9,1028.8,73,0.0,58,6.8,15.1,90,,3
2015-01-17 03:00:00,1.8,1029.1,74,0.0,52,6.4,13.7,81,,3
2015-01-17 04:00:00,1.7,1029.1,75,0.0,49,7.1,12.6,78,,2
2015-01-17 05:00:00,1.7,1028.9,75,0.0,50,8.4,13.7,77,,2
2015-01-17 06:00:00,1.7,1029.3,75,0.0,57,9.9,16.2,77,,2
2015-01-17 07:00:00,1.7,1029.3,76,0.0,64,11.6,19.1,83,,3
2015-01-17 08:00:00,1.6,1029.5,76,0.0,73,12.4,20.5,91,,3
2015-01-17 09:00:00,1.6,1029.6,76,0.0,84,13.4,21.6,95,,3
2015-01-17 10:00:00,2.1,1030.1,77,0.0,95,13.7,23.0,97,,3
2015-01-17 11:00:00,2.2,1030.1,77,0.0,100,12.8,22.7,91,,3
2015-01-17 12:00:00,2.5,1030.1,77,0.0,99,10.9,21.2,90,,3
2015-01-17 13:00:00,2.7,1029.5,75,0.0,96,11.2,19.8,61,,2
2015-01-17 14:00:00,2.9,1029.0,74,0.0,99,10.9,18.0,69,,2
2015-01-17 15:00:00,2.9,1029.1,74,0.0,96,10.5,15.5,65,,2
2015-01-17 16:00:00,2.9,1029.2,74,0.0,88,10.8,15.8,64,,2
2015-01-17 17:00:00,2.7,1029.2,74,0.0,86,10.8,17.3,65,,2
2015-01-17 18:00:00,2.7,1029.6,75,0.0,90,10.8,18.0,70,,2
2015-01-17 19:00:00,2.7,1029.6,75,0.0,96,10.9,18.4,76,,2
2015-01-17 20:00:00,2.8,1029.7,76,0.0,103,11.1,19.1,80,,3
2015-01-17 21:00:00,2.9,1029.7,76,0.0,108,11.4,19.4,83,,3
2015-01-17 22:00:00,3.3,1029.4,75,0.0,115,11.1,18.0,83,,3
2015-01-17 23:00:00,3.4,1029.4,75,0.0,121,10.5,17.6,82,,3
2015-01-18 00:00:00,3.5,1029.5,76,0.0,122,9.4,16.2,87,,3
2015-01-18 01:00:00,3.5,1029.4,78,0.0,118,8.5,14.8,81,,3
2015-01-18 02:00:00,3.6,1029.2,78,0.0,121,9.7,14.4,78,,2
2015-01-18 03:00:00,3.7,1029.0,79,0.0,127,10.8,15.5,64,,2
2015-01-18 04:00:00,3.8,1028.8,80,0.0,131,11.0,15.8,57,,2
2015-01-18 05:00:00,3.9,1028.6,80,0.0,134,11.5,16.6,64,,2
2015-01-18 06:00:00,4.1,1028.5,80,0.0,135,11.7,18.0,63,,2
2015-01-18 07:00:00,4.2,1028.7,79,0.0,137,11.7,18.7,74,,2
2015-01-18 08:00:00,4.4,1028.9,79,0.0,141,12.5,19.8,60,,2
2015-01-18 09:00:00,4.6,1028.8,78,0.0,143,14.9,22.0,65,,2
2015-01-18 10:00:00,5.1,1028.8,76,0.0,147,17.2,25.6,72,,2
2015-01-18 11:00:00,5.5,1028.9,75,0.0,151,18.0,27.7,70,,2
2015-01-18 12:00:00,5.9,1028.7,74,0.0,154,18.4,29.9,82,,3
2015-01-18 13:00:00,6.3,1027.9,74,0.0,149,19.4,30.2,75,,2
2015-01-18 14:00:00,6.6,1026.9,74,0.0,149,19.4,29.9,62,,2
2015-01-18 15:00:00,7.0,1026.7,74,0.0,151,20.1,30.2,41,,1
2015-01-18 16:00:00,7.3,1026.5,76,0.0,156,19.7,29.5,60,,2
2015-01-18 17:00:00,7.5,1026.2,77,0.0,160,17.7,27.4,57,,2
2015-01-18 18:00:00,7.7,1025.6,78,0.0,166,16.7,25.9,68,,2
2015-01-18 19:00:00,7.9,1025.5,79,0.0,174,16.3,25.9,45,,1
2015-01-18 20:00:00,7.9,1025.0,81,0.0,180,16.6,27.0,36,,1
2015-01-18 21:00:00,7.8,1024.8,84,0.0,187,17.4,28.8,28,,1
2015-01-18 22:00:00,7.5,1024.6,89,0.0,190,18.3,25.6,34,,1
2015-01-18 23:00:00,7.4,1024.2,90,0.0,189,18.9,26.6,56,,2
2015-01-19 00:00:00,7.3,1024.0,90,0.0,187,19.6,28.1,95,,3
2015-01-19 01:00:00,7.3,1023.7,88,0.0,186,19.2,28.4,97,,3
2015-01-19 02:00:00,7.4,1023.1,86,0.0,185,19.9,28.1,100,,3
2015-01-19 03:00:00,7.6,1022.9,85,0.0,184,20.9,29.2,89,,3
2015-01-19 04:00:00,7.7,1022.7,84,0.0,187,21.7,31.0,88,,3
2015-01-19 05:00:00,7.8,1022.2,85,0.0,186,22.5,31.3,98,,3
2015-01-19 06:00:00,7.9,1021.9,85,0.0,187,23.2,32.8,99,,3
2015-01-19 07:00:00,7.9,1021.6,86,0.0,188,23.6,33.5,99,,3
2015-01-19 08:00:00,8.0,1021.3,86,0.0,190,24.1,34.6,98,,3
2015-01-19 09:00:00,8.1,1021.4,86,0.0,191,24.6,35.6,97,,3
2015-01-19 10:00:00,8.1,1021.4,86,0.0,193,24.7,36.4,99,,3
2015-01-19 11:00:00,8.2,1021.2,86,0.0,193,24.0,36.4,100,,3
2015-01-19 12:00:00,8.3,1020.9,86,0.0,194,23.4,35.6,100,,3
2015-01-19 13:00:00,8.3,1020.2,85,0.0,194,22.3,34.9,97,,3
2015-01-19 14:00:00,8.4,1019.7,85,0.0,195,21.2,34.2,98,,3
2015-01-19 15:00:00,8.4,1019.7,85,0.0,190,19.4,32.0,100,,3
2015-01-19 16:00:00,8.3,1019.5,85,0.0,190,19.8,29.9,100,,3
2015-01-19 17:00:00,8.2,1019.7,85,0.0,194,19.3,28.4,99,,3
2015-01-19 18:00:00,8.1,1019.2,85,0.0,191,17.2,25.6,100,,3
2015-01-19 19:00:00,8.2,1019.2,85,0.0,191,18.7,25.9,100,,3
2015-01-19 20:00:00,8.2,1018.9,85,0.0,194,18.2,28.4,100,,3
2015-01-19 21:00:00,8.2,1018.9,85,0.0,194,18.9,28.8,100,,3
2015-01-19 22:00:00,8.1,1018.6,85,0.0,190,19.8,28.4,100,,3
2015-01-19 23:00:00,8.1,1018.6,84,0.0,195,21.6,31.3,100,,3
2015-01-20 00:00:00,8.1,1018.7,84,0.3,199,23.6,34.6,100,,51
2015-01-20 01:00:00,8.1,1018.5,83,0.0,184,23.1,34.9,81,,3
2015-01-20 02:00:00,8.1,1018.3,83,0.0,185,23.9,35.3,46,,1
2015-01-20 03:00:00,8.2,1018.0,81,0.0,194,24.1,36.0,32,,1
2015-01-20 04:00:00,8.3,1018.1,79,0.0,198,23.1,35.3,55,,2
2015-01-20 05:00:00,8.2,1017.7,80,0.0,202,23.3,37.4,74,,2
2015-01-20 06:00:00,7.9,1017.5,83,0.3,201,21.5,36.7,54,,51
2015-01-20 07:00:00,7.9,1017.5,84,0.0,196,21.8,27.7,39,,1
2015-01-20 08:00:00,8.0,1017.5,84,0.0,195,22.4,28.8,39,,1
2015-01-20 09:00:00,8.2,1017.8,83,0.1,195,22.7,33.5,39,,51
2015-01-20 10:00:00,8.5,1018.0,82,0.3,196,22.9,34.6,29,,51
2015-01-20 11:00:00,8.8,1018.3,81,0.2,200,23.0,34.9,34,,51
2015-01-20 12:00:00,8.8,1018.2,81,0.2,204,23.2,36.4,34,,51
2015-01-20 13:00:00,8.9,1017.5,81,0.2,204,23.2,36.7,38,,51
2015-01-20 14:00:00,9.0,1017.5,80,0.0,204,21.7,35.3,38,,1
2015-01-20 15:00:00,9.0,1017.5,80,0.0,205,19.8,32.0,41,,1
2015-01-20 16:00:00,9.0,1017.8,81,0.0,206,16.4,29.2,36,,1
2015-01-20 17:00:00,8.9,1017.9,83,0.0,203,13.7,25.2,32,,1
2015-01-20 18:00:00,8.7,1018.1,85,0.0,197,13.2,19.4,30,,1
2015-01-20 19:00:00,8.5,1018.5,87,0.0,196,12.8,17.6,19,,0
2015-01-20 20:00:00,8.3,1018.8,89,0.0,198,12.5,17.3,24,,1
2015-01-20 21:00:00,8.2,1018.8,90,0.0,201,12.0,16.6,70,,2
2015-01-20 22:00:00,7.9,1019.3,92,0.0,201,10.8,16.6,100,,3
2015-01-20 23:00:00,7.9,1019.5,93,0.0,197,10.1,14.8,99,,3
2015-01-21 00:00:00,7.9,1019.8,93,0.0,190,10.2,13.7,100,,3
2015-01-21 01:00:00,7.8,1019.6,94,0.0,193,9.3,14.4,100,,3
2015-01-21 02:00:00,7.6,1020.1,96,0.0,190,8.4,14.4,100,,3
2015-01-21 03:00:00,7.7,1020.0,95,0.0,183,7.9,14.0,100,,3
2015-01-21 04:00:00,7.6,1020.3,96,0.0,180,8.6,14.0,100,,3
2015-01-21 05:00:00,7.7,1019.7,95,0.0,184,10.5,15.1,100,,3
2015-01-21 06:00:00,7.8,1019.8,94,0.0,191,11.4,16.6,100,,3
2015-01-21 07:00:00,7.9,1019.8,94,0.0,192,10.3,17.3,100,,3
2015-01-21 08:00:00,7.9,1020.0,94,0.0,188,10.5,17.3,100,,3
2015-01-21 09:00:00,8.0,1020.3,93,0.0,182,11.5,16.9,100,,3
2015-01-21 10:00:00,8.2,1020.7,92,0.0,183,12.6,19.1,100,,3
2015-01-21 11:00:00,8.2,1020.7,92,0.0,188,13.4,21.6,98,,3
2015-01-21 12:00:00,8.3,1020.8,92,0.0,195,13.8,22.3,96,,3
2015-01-21 13:00:00,8.4,1020.3,91,0.0,192,12.1,22.7,90,,3
2015-01-21 14:00:00,8.5,1020.0,90,0.0,192,10.3,19.8,92,,3
2015-01-21 15:00:00,8.5,1019.8,90,0.0,190,8.4,17.3,95,,3
2015-01-21 16:00:00,8.5,1020.2,89,0.0,180,5.8,14.4,97,,3
2015-01-21 17:00:00,8.3,1020.2,89,0.0,138,5.4,11.9,99,,3
2015-01-21 18:00:00,8.0,1020.2,91,0.0,109,6.5,7.9,99,,3
2015-01-21 19:00:00,7.8,1020.2,91,0.0,99,6.6,8.6,99,,3
2015-01-21 20:00:00,7.5,1020.4,92,0.0,96,6.9,9.0,100,,3
2015-01-21 21:00:00,7.0,1020.5,93,0.0,87,7.2,8.6,98,,3
2015-01-21 22:00:00,6.5,1020.7,94,0.0,81,6.6,9.7,99,,3
2015-01-21 23:00:00,6.4,1021.0,94,0.0,77,6.3,9.4,98,,3
2015-01-22 00:00:00,6.2,1021.0,94,0.1,80,6.2,13.3,100,,51
2015-01-22 01:00:00,6.2,1020.9,94,0.0,86,5.8,9.4,98,,3
2015-01-22 02:00:00,6.2,1021.4,93,0.0,79,5.9,9.4,100,,3
2015-01-22 03:00:00,6.2,1021.3,93,0.0,76,5.9,9.0,97,,3
2015-01-22 04:00:00,6.1,1021.7,92,0.0,69,6.2,8.6,80,,3
2015-01-22 05:00:00,6.1,1021.7,92,0.0,65,6.8,10.1,61,,2
2015-01-22 06:00:00,5.9,1022.1,92,0.0,62,6.9,11.5,52,,2
2015-01-22 07:00:00,5.9,1022.3,91,0.0,69,7.0,12.6,42,,1
2015-01-22 08:00:00,5.7,1023.0,92,0.0,78,7.0,13.3,43,,1
2015-01-22 09:00:00,5.7,1023.1,92,0.0,72,5.7,14.4,46,,1
2015-01-22 10:00:00,6.2,1023.8,90,0.0,68,5.8,11.2,63,,2
2015-01-22 11:00:00,6.4,1024.2,90,0.0,58,5.5,11.5,70,,2
2015-01-22 12:00:00,6.5,1024.4,91,0.0,52,6.4,12.6,68,,2
2015-01-22 13:00:00,6.5,1024.0,91,0.0,62,6.1,14.0,59,,2
2015-01-22 14:00:00,6.4,1024.0,92,0.0,58,6.8,15.5,53,,2
2015-01-22 15:00:00,6.3,1024.0,92,0.0,65,7.6,15.8,51,,2
2015-01-22 16:00:00,6.2,1024.5,92,0.0,66,7.9,16.6,57,,2
2015-01-22 17:00:00,6.2,1024.3,93,0.0,66,8.7,17.6,63,,2
2015-01-22 18:00:00,6.1,1024.6,93,0.0,66,9.8,18.7,59,,2
2015-01-22 19:00:00,6.3,1025.1,93,0.0,70,11.8,19.8,59,,2
2015-01-22 20:00:00,6.5,1025.2,93,0.0,77,12.6,19.8,58,,2
2015-01-22 21:00:00,6.7,1025.2,93,0.0,82,13.4,20.9,49,,1
2015-01-22 22:00:00,7.0,1025.1,92,0.0,85,13.7,19.8,45,,1
2015-01-22 23:00:00,7.1,1025.1,91,0.0,90,13.7,20.2,38,,1
2015-01-23 00:00:00,7.1,1025.6,91,0.0,93,13.3,19.8,35,,1
2015-01-23 01:00:00,7.1,1025.7,90,0.0,97,11.6,19.4,19,,0
2015-01-23 02:00:00,7.2,1025.5,90,0.0,98,10.9,19.1,17,,0
2015-01-23 03:00:00,7.2,1025.3,91,0.0,98,10.9,18.7,9,,0
2015-01-23 04:00:00,7.2,1025.3,91,0.0,95,11.9,19.4,11,,0
2015-01-23 05:00:00,7.0,1025.0,92,0.0,92,13.7,20.9,6,,0
2015-01-23 06:00:00,6.8,1025.1,93,0.0,91,16.2,23.8,40,,1
2015-01-23 07:00:00,6.7,1025.3,93,0.0,92,17.3,25.9,100,,3
2015-01-23 08:00:00,6.5,1025.6,93,0.0,93,18.0,26.6,98,,3
2015-01-23 09:00:00,6.5,1025.8,92,0.0,94,18.4,27.7,98,,3
2015-01-23 10:00:00,6.6,1026.1,92,0.0,95,20.6,29.9,100,,3
2015-01-23 11:00:00,6.8,1025.9,90,0.0,95,21.0,31.7,100,,3
2015-01-23 12:00:00,7.1,1026.0,88,0.0,94,20.6,32.0,99,,3
2015-01-23 13:00:00,7.3,1025.5,87,0.0,91,19.8,31.7,96,,3
2015-01-23 14:00:00,7.5,1024.8,85,0.0,81,18.6,30.2,99,,3
2015-01-23 15:00:00,7.6,1024.6,84,0.0,73,19.6,30.6,94,,3
2015-01-23 16:00:00,7.5,1024.6,84,0.0,69,22.0,32.8,84,,3
2015-01-23 17:00:00,7.5,1024.7,84,0.0,69,23.6,34.2,37,,1
2015-01-23 18:00:00,7.4,1024.6,84,0.0,72,25.7,36.0,4,,0
2015-01-23 19:00:00,7.1,1024.6,85,0.0,76,27.1,38.5,0,,0
2015-01-23 20:00:00,6.7,1024.5,86,0.0,80,27.8,40.0,0,,0
2015-01-23 21:00:00,6.2,1024.4,86,0.0,81,28.5,41.4,0,,0
2015-01-23 22:00:00,5.7,1023.9,86,0.0,81,28.8,42.5,2,,0
2015-01-23 23:00:00,5.2,1023.6,87,0.0,79,29.3,43.6,1,,0
2015-01-24 00:00:00,4.8,1023.4,86,0.0,78,29.8,43.9,0,,0
2015-01-24 01:00:00,4.3,1023.2,86,0.0,79,29.0,45.0,18,,0
2015-01-24 02:00:00,3.8,1022.4,86,0.0,76,29.7,46.4,22,,1
2015-01-24 03:00:00,3.5,1022.1,86,0.0,74,31.5,48.6,30,,1
2015-01-24 04:00:00,3.2,1021.6,86,0.0,73,33.1,50.4,38,,1
2015-01-24 05:00:00,2.9,1021.2,86,0.0,73,34.3,50.8,36,,1
2015-01-24 06:00:00,2.8,1020.5,86,0.0,73,35.3,51.8,32,,1
2015-01-24 07:00:00,2.6,1020.1,86,0.0,74,35.6,52.6,29,,1
2015-01-24 08:00:00,2.6,1019.8,86,0.0,75,35.5,52.6,79,,2
2015-01-24 09:00:00,2.5,1019.5,86,0.0,76,35.3,52.9,91,,3
2015-01-24 10:00:00,2.6,1019.3,85,0.0,75,36.2,54.7,92,,3
2015-01-24 11:00:00,3.1,1019.0,82,0.0,76,35.3,55.8,86,,3
2015-01-24 12:00:00,3.8,1018.2,79,0.0,75,34.2,54.7,89,,3
2015-01-24 13:00:00,4.6,1017.9,76,0.0,72,34.8,53.3,90,,3
2015-01-24 14:00:00,5.1,1016.9,75,0.0,71,35.1,53.6,98,,3
2015-01-24 15:00:00,5.6,1016.6,73,0.0,71,35.9,54.0,88,,3
2015-01-24 16:00:00,5.7,1016.2,73,0.0,71,36.5,54.4,77,,2
2015-01-24 17:00:00,5.6,1015.8,72,0.0,73,37.7,54.4,66,,2
2015-01-24 18:00:00,5.3,1015.7,73,0.0,75,39.5,55.4,50,,2
2015-01-24 19:00:00,4.8,1015.8,73,0.0,78,39.0,56.5,20,,1
2015-01-24 20:00:00,4.3,1015.7,75,0.0,78,38.6,56.5,6,,0
2015-01-24 21:00:00,3.9,1015.6,77,0.0,79,38.2,55.4,0,,0
2015-01-24 22:00:00,2.9,1015.6,79,0.0,80,37.7,57.6,0,,0
2015-01-24 23:00:00,2.9,1015.3,80,0.0,81,35.4,56.5,5,,0
2015-01-25 00:00:00,3.0,1015.4,80,0.0,82,32.7,53.3,8,,0
2015-01-25 01:00:00,3.1,1015.5,80,0.0,83,31.2,48.6,30,,1
2015-01-25 02:00:00,3.2,1015.1,80,0.0,83,29.7,46.4,47,,1
2015-01-25 03:00:00,3.4,1015.1,80,0.0,85,26.7,44.3,56,,2
2015-01-25 04:00:00,3.6,1014.6,80,0.0,85,24.9,40.7,72,,2
2015-01-25 05:00:00,3.9,1014.7,82,0.0,84,23.5,39.6,72,,2
2015-01-25 06:00:00,4.3,1015.0,83,0.0,83,22.1,36.4,81,,3
2015-01-25 07:00:00,4.8,1014.9,85,0.0,86,19.5,33.1,79,,2
2015-01-25 08:00:00,5.5,1015.5,88,0.0,90,15.1,29.2,92,,3
2015-01-25 09:00:00,6.2,1015.5,90,0.0,98,13.4,25.9,93,,3
2015-01-25 10:00:00,7.2,1015.8,93,0.0,112,11.3,20.9,100,,3
2015-01-25 11:00:00,8.0,1016.1,93,0.0,136,9.9,18.7,97,,3
2015-01-25 12:00:00,8.5,1016.4,92,0.0,153,9.7,16.6,80,,3
2015-01-25 13:00:00,8.8,1016.4,92,0.0,161,9.9,16.6,69,,2
2015-01-25 14:00:00,8.8,1016.0,92,0.0,157,8.2,16.2,78,,2
2015-01-25 15:00:00,8.7,1015.9,93,0.0,143,7.2,14.8,75,,2
2015-01-25 16:00:00,8.6,1016.2,93,0.0,117,6.4,12.6,69,,2
2015-01-25 17:00:00,8.4,1016.4,93,0.0,92,9.0,11.2,67,,2
2015-01-25 18:00:00,8.1,1016.6,93,0.0,90,11.9,14.0,67,,2
2015-01-25 19:00:00,8.0,1016.8,90,0.0,91,14.4,17.3,62,,2
2015-01-25 20:00:00,7.7,1016.7,86,0.0,96,16.3,20.2,70,,2
2015-01-25 21:00:00,7.4,1016.8,83,0.0,105,17.1,21.2,83,,3
2015-01-25 22:00:00,7.0,1017.2,82,0.0,109,16.4,24.5,84,,3
2015-01-25 23:00:00,6.8,1017.3,80,0.0,107,13.9,23.0,78,,2
2015-01-26 00:00:00,6.5,1017.4,80,0.0,95,11.9,19.4,82,,3
2015-01-26 01:00:00,6.1,1017.6,81,0.0,75,12.7,16.6,77,,2
2015-01-26 02:00:00,5.6,1017.6,82,0.0,71,15.3,17.3,65,,2
2015-01-26 03:00:00,5.2,1017.7,83,0.0,71,16.4,19.4,51,,2
2015-01-26 04:00:00,4.9,1017.5,85,0.0,69,16.2,20.9,35,,1
2015-01-26 05:00:00,4.7,1017.8,87,0.0,70,17.7,21.2,33,,1
2015-01-26 06:00:00,4.5,1017.8,89,0.0,72,17.4,20.2,26,,1
2015-01-26 07:00:00,4.3,1017.8,90,0.0,71,14.1,20.5,10,,0
2015-01-26 08:00:00,4.3,1018.2,90,0.0,57,12.0,20.5,5,,0
2015-01-26 09:00:00,4.3,1018.4,91,0.0,48,15.0,22.0,3,,0
2015-01-26 10:00:00,4.8,1018.7,89,0.0,50,17.4,26.3,3,,0
2015-01-26 11:00:00,5.2,1018.8,89,0.0,52,17.7,28.4,6,,0
2015-01-26 12:00:00,5.7,1018.8,89,0.0,47,16.3,28.1,6,,0
2015-01-26 13:00:00,6.1,1018.7,89,0.0,39,17.1,26.6,50,,2
2015-01-26 14:00:00,6.2,1018.4,88,0.0,31,18.1,27.4,85,,3
2015-01-26 15:00:00,6.1,1018.3,89,0.0,29,18.8,29.5,66,,2
2015-01-26 16:00:00,5.9,1018.6,89,0.0,31,19.7,31.7,67,,2
2015-01-26 17:00:00,5.8,1018.9,90,0.0,34,20.5,32.4,96,,3
2015-01-26 18:00:00,5.8,1018.8,91,0.0,41,20.9,31.3,100,,3
2015-01-26 19:00:00,5.9,1019.4,91,0.0,47,20.1,30.6,100,,3
2015-01-26 20:00:00,5.9,1019.7,91,0.0,50,18.7,29.2,100,,3
2015-01-26 21:00:00,5.8,1019.8,91,0.0,55,18.1,27.4,89,,3
2015-01-26 22:00:00,5.7,1019.8,92,0.0,57,16.7,25.9,87,,3
2015-01-26 23:00:00,5.6,1019.9,92,0.0,60,14.5,24.1,80,,3
2015-01-27 00:00:00,5.5,1019.8,93,0.0,59,13.4,22.3,85,,3
2015-01-27 01:00:00,5.3,1019.8,94,0.0,55,13.7,20.2,81,,3
2015-01-27 02:00:00,5.1,1019.9,94,0.0,52,13.3,19.1,91,,3
2015-01-27 03:00:00,5.1,1019.6,94,0.0,52,13.3,18.4,93,,3
2015-01-27 04:00:00,5.0,1019.7,94,0.0,55,14.0,19.1,95,,3
2015-01-27 05:00:00,4.9,1019.6,94,0.0,58,14.4,19.8,100,,3
2015-01-27 06:00:00,4.8,1019.6,95,0.0,63,14.2,20.2,93,,3
2015-01-27 07:00:00,4.8,1019.6,94,0.0,69,14.2,20.5,96,,3
2015-01-27 08:00:00,4.9,1019.9,94,0.0,76,13.4,20.5,100,,3
2015-01-27 09:00:00,5.1,1019.7,94,0.0,84,13.0,19.4,100,,3
2015-01-27 10:00:00,4.8,1019.6,94,0.0,90,10.8,20.2,100,,3
2015-01-27 11:00:00,5.3,1019.8,93,0.0,97,8.7,18.7,100,,3
2015-01-27 12:00:00,5.7,1019.5,91,0.0,103,6.6,16.6,100,,3
2015-01-27 13:00:00,6.1,1019.5,91,0.0,66,6.3,14.0,100,,3
2015-01-27 14:00:00,6.3,1018.9,91,0.0,41,6.6,12.2,100,,3
2015-01-27 15:00:00,6.3,1018.4,91,0.0,36,8.5,11.9,99,,3
2015-01-27 16:00:00,6.2,1018.4,92,0.0,44,10.4,14.8,98,,3
2015-01-27 17:00:00,6.0,1018.2,92,0.0,48,11.2,17.3,99,,3
2015-01-27 18:00:00,5.9,1018.3,93,0.0,52,11.0,17.3,99,,3
2015-01-27 19:00:00,6.1,1018.4,93,0.0,58,10.2,15.1,100,,3
2015-01-27 20:00:00,6.2,1017.9,93,0.0,63,10.5,13.0,100,,3
